STATE,SALES_MONTH,STATE_PRICE
Montana,2025-07-01,7.09169063
Nova Scotia,2024-12-01,7.09804878
Colorado,2024-04-01,7.09848833
Ohio,2023-08-01,7.09874784
Nova Scotia,2025-03-01,7.10146341
Colorado,2024-06-01,7.10254551
Nevada,2026-02-01,7.10388612
Nova Scotia,2025-04-01,7.10390244
Massachusetts,2024-03-01,7.10533795
Pennsylvania,2024-07-01,7.10964600
Montana,2025-05-01,7.11185061
Michigan,2024-03-01,7.11446471
Nevada,2025-12-01,7.11691082
Montana,2025-04-01,7.12000643
Newfoundland and Labrador,2024-01-01,7.12193333
New Mexico,2024-05-01,7.12393065
Nevada,2025-11-01,7.12554004
British Columbia,2025-04-01,7.12590440
Arkansas,2023-06-01,7.12638353
Newfoundland and Labrador,2024-03-01,7.12769048
British Columbia,2025-10-01,7.13070734
Manitoba,2024-11-01,7.13326019
Massachusetts,2024-07-01,7.13973645
New Mexico,2024-10-01,7.14065241
Montana,2026-03-01,7.14303828
Nevada,2026-03-01,7.14834215
New Mexico,2024-08-01,7.14871919
Michigan,2024-02-01,7.14970393
New Mexico,2023-07-01,7.15032037
Colorado,2024-08-01,7.15286549
New Mexico,2024-11-01,7.15318302
Arizona,2023-08-01,7.15532497
Saskatchewan,2023-08-01,7.15635524
Newfoundland and Labrador,2023-07-01,7.16638430
Montana,2025-03-01,7.16691357
Texas,2025-01-01,7.17600000
Newfoundland and Labrador,2023-10-01,7.17656051
New Mexico,2024-02-01,7.18163413
Montana,2025-06-01,7.18421353
Pennsylvania,2024-06-01,7.18491443
Nevada,2026-01-01,7.19186396
Pennsylvania,2024-04-01,7.19306877
Newfoundland and Labrador,2024-02-01,7.19494200
Saskatchewan,2024-05-01,7.19820388
Colorado,2025-03-01,7.19988759
South Dakota,2025-04-01,7.20141718
Montana,2026-02-01,7.20863376
New Mexico,2023-10-01,7.21471665
Pennsylvania,2024-05-01,7.21637361
Montana,2025-12-01,7.21902182
Michigan,2022-11-01,7.22095347
Michigan,2023-12-01,7.22974152
New Mexico,2024-09-01,7.24316285
Michigan,2023-11-01,7.24962109
British Columbia,2025-02-01,7.25500083
South Dakota,2025-10-01,7.26385648
Newfoundland and Labrador,2023-06-01,7.26427646
Ontario,2024-11-01,7.26525483
Saskatchewan,2024-08-01,7.26882483
Nova Scotia,2025-01-01,7.27100000
Michigan,2023-09-01,7.27251274
Michigan,2024-01-01,7.27720174
Arkansas,2023-05-01,7.28067611
Montana,2026-01-01,7.28157994
Arkansas,2023-04-01,7.28253911
Saskatchewan,2024-07-01,7.28425835
Nova Scotia,2025-02-01,7.28500000
Newfoundland and Labrador,2023-04-01,7.28557734
Saskatchewan,2024-06-01,7.29701873
Montana,2025-01-01,7.29838869
Ontario,2025-02-01,7.30026185
Montana,2025-08-01,7.30457622
British Columbia,2025-03-01,7.31562998
Ohio,2023-07-01,7.32253011
California,2022-11-01,7.32565473
California,2023-10-01,7.32630323
Pennsylvania,2024-03-01,7.32647501
South Dakota,2025-12-01,7.32701522
California,2022-09-01,7.33036540
Ohio,2024-05-01,7.33504531
Nevada,2025-09-01,7.33691502
Montana,2025-02-01,7.34067418
Newfoundland and Labrador,2023-05-01,7.34504655
Ontario,2025-03-01,7.34636757
South Dakota,2026-01-01,7.34664230
Ontario,2024-10-01,7.35847538
Arizona,2023-07-01,7.36895544
Nevada,2025-08-01,7.36917389
Maryland,2022-12-01,7.37027029
Ohio,2023-06-01,7.37153625
Arizona,2023-06-01,7.37875734
New Mexico,2023-06-01,7.37956610
Rhode Island,2025-11-01,7.37967899
Ontario,2025-01-01,7.39377288
Nevada,2025-10-01,7.39834069
South Dakota,2024-12-01,7.40424501
Saskatchewan,2023-09-01,7.40913408
Ontario,2024-12-01,7.42054754
South Dakota,2025-07-01,7.44452678
Ontario,2024-09-01,7.44780759
Maryland,2023-04-01,7.45876897
Maine,2026-02-01,7.46500942
New Mexico,2023-04-01,7.46557314
Nevada,2025-07-01,7.47781359
Michigan,2023-10-01,7.48035099
New Mexico,2023-11-01,7.48835954
Yukon,2023-10-01,7.49116667
Massachusetts,2024-02-01,7.49139888
Manitoba,2024-09-01,7.49429017
South Dakota,2025-05-01,7.49714773
Arizona,2023-04-01,7.49794273
British Columbia,2025-01-01,7.50038554
Montana,2025-11-01,7.50071794
Pennsylvania,2023-11-01,7.50910434
South Dakota,2025-08-01,7.51782359
Maryland,2022-11-01,7.52281677
Maine,2026-03-01,7.52617371
Montana,2025-09-01,7.53071223
Arizona,2023-10-01,7.53737106
Saskatchewan,2023-10-01,7.54173834
Hawaii,2025-07-01,7.54292754
Saskatchewan,2023-03-01,7.55115937
Maine,2026-01-01,7.56497882
Texas,2024-08-01,7.56728571
Nevada,2025-05-01,7.56922865
South Dakota,2026-02-01,7.57603271
British Columbia,2024-11-01,7.57862707
Maryland,2023-05-01,7.57956543
Nevada,2025-06-01,7.58049092
Rhode Island,2025-10-01,7.58583640
Arizona,2022-11-01,7.58966595
Rhode Island,2025-03-01,7.59822275
Massachusetts,2023-12-01,7.59908566
South Dakota,2025-06-01,7.60313284
British Columbia,2024-12-01,7.60541686
Arkansas,2023-03-01,7.60618298
New Mexico,2023-05-01,7.60917905
Pennsylvania,2024-02-01,7.61368263
Colorado,2022-11-01,7.61553539
Manitoba,2024-10-01,7.62709820
Hawaii,2025-05-01,7.62826953
Texas,2024-11-01,7.63136364
Rhode Island,2025-04-01,7.63866261
Missouri,2025-12-01,7.64058438
Pennsylvania,2023-10-01,7.64216492
Rhode Island,2025-12-01,7.64228571
Saskatchewan,2023-02-01,7.64273364
Arizona,2022-10-01,7.65022862
South Dakota,2025-03-01,7.65197107
South Dakota,2024-11-01,7.65200792
Rhode Island,2025-07-01,7.65207814
Massachusetts,2024-01-01,7.65523563
Montana,2025-10-01,7.66590295
Nevada,2025-04-01,7.67060702
Colorado,2022-12-01,7.67905626
Colorado,2022-10-01,7.67916205
British Columbia,2024-10-01,7.67918352
Maine,2025-12-01,7.68339398
Pennsylvania,2023-12-01,7.68346825
Missouri,2025-11-01,7.68579673
British Columbia,2024-09-01,7.68589268
Connecticut,2022-09-01,7.69068380
California,2022-10-01,7.69231016
Maine,2025-11-01,7.69270754
Colorado,2022-09-01,7.69495834
Arkansas,2023-02-01,7.69919063
Saskatchewan,2023-01-01,7.70492690
New Mexico,2024-01-01,7.71122928
South Dakota,2026-03-01,7.71183628
Colorado,2023-01-01,7.72142950
Maryland,2023-03-01,7.72619797
Nevada,2024-11-01,7.72656466
Saskatchewan,2024-09-01,7.72898551
Pennsylvania,2023-09-01,7.73144664
Maine,2024-02-01,7.73422428
Massachusetts,2023-11-01,7.73436662
Connecticut,2022-12-01,7.73808938
Ontario,2024-08-01,7.74144440
Arizona,2023-05-01,7.74213922
Missouri,2026-03-01,7.74452700
Arizona,2022-12-01,7.74754232
Connecticut,2022-11-01,7.74787225
Rhode Island,2025-09-01,7.75526601
Saskatchewan,2022-11-01,7.75882041
Maryland,2023-01-01,7.76082273
South Dakota,2025-01-01,7.76546306
Pennsylvania,2024-01-01,7.76555591
Saskatchewan,2023-05-01,7.77809435
Saskatchewan,2022-09-01,7.77831858
Massachusetts,2023-10-01,7.79449816
Maryland,2023-02-01,7.79842416
Arkansas,2023-01-01,7.80048609
Missouri,2024-10-01,7.80154106
Rhode Island,2025-02-01,7.80525652
Hawaii,2024-08-01,7.80581784
Maine,2025-01-01,7.80846733
British Columbia,2024-08-01,7.80980423
South Dakota,2025-02-01,7.81118931
Rhode Island,2025-08-01,7.81305228
Ontario,2024-07-01,7.82124102
Maine,2025-04-01,7.82504886
Missouri,2026-01-01,7.82788281
South Dakota,2024-10-01,7.82906202
Nevada,2025-02-01,7.82982929
Ontario,2024-06-01,7.83121329
Nevada,2025-01-01,7.83404708
Missouri,2026-02-01,7.83602317
Hawaii,2024-11-01,7.84129032
Rhode Island,2025-06-01,7.84519591
Rhode Island,2025-01-01,7.84688963
Alberta,2024-11-01,7.85129732
Hawaii,2025-02-01,7.85373264
Rhode Island,2024-12-01,7.85679589
New Mexico,2023-12-01,7.85796018
Saskatchewan,2022-12-01,7.85798311
Mississippi,2025-02-01,7.86154276
Rhode Island,2026-01-01,7.86334681
Pennsylvania,2023-08-01,7.86342633
Texas,2024-06-01,7.86529412
Saskatchewan,2022-10-01,7.87205697
Nevada,2025-03-01,7.87423163
Rhode Island,2026-03-01,7.87696991
Massachusetts,2023-09-01,7.87733913
Saskatchewan,2024-11-01,7.87805522
Arkansas,2022-12-01,7.87883503
Saskatchewan,2023-12-01,7.88038358
Maine,2025-02-01,7.88117653
Nevada,2024-12-01,7.88128915
Manitoba,2024-08-01,7.88263014
New York,2022-09-01,7.88789040
Michigan,2022-10-01,7.88850728
Rhode Island,2024-10-01,7.89005926
New Mexico,2022-11-01,7.89276685
Ontario,2024-05-01,7.89345079
Hawaii,2026-02-01,7.89493080
Manitoba,2024-06-01,7.89604974
Missouri,2025-10-01,7.89678295
Nevada,2024-08-01,7.90677001
Manitoba,2024-12-01,7.90710020
Arkansas,2022-11-01,7.91152715
Nevada,2024-09-01,7.91186634
Maine,2025-03-01,7.91288561
Montana,2023-09-01,7.91414517
Maine,2024-12-01,7.91732816
Alberta,2024-06-01,7.92351351
Connecticut,2022-10-01,7.92644914
Illinois,2025-12-01,7.92798101
Saskatchewan,2023-11-01,7.92854428
Hawaii,2026-01-01,7.92965079
British Columbia,2024-06-01,7.93143945
Vermont,2022-10-01,7.93533499
Ohio,2023-05-01,7.93536314
Maine,2025-09-01,7.93557065
Maine,2023-05-01,7.93722554
Manitoba,2024-07-01,7.94093348
Rhode Island,2024-11-01,7.94129555
Alberta,2024-08-01,7.94250479
Maryland,2022-10-01,7.95023543
Maine,2023-06-01,7.95105152
Nevada,2024-10-01,7.95138828
Mississippi,2025-01-01,7.95157984
Alberta,2023-09-01,7.95656686
Missouri,2024-12-01,7.96510292
Mississippi,2024-09-01,7.96775345
Alberta,2024-07-01,7.96971772
Mississippi,2025-06-01,7.97331021
British Columbia,2024-07-01,7.97354952
Missouri,2025-09-01,7.97539056
Rhode Island,2024-09-01,7.98006823
Rhode Island,2026-02-01,7.98041085
Alberta,2024-10-01,7.98268626
Newfoundland and Labrador,2023-03-01,7.99388286
Ontario,2024-04-01,7.99714300
New Mexico,2022-12-01,8.00608857
Maine,2024-11-01,8.00875069
Massachusetts,2023-08-01,8.01225225
Hawaii,2025-04-01,8.01266667
Rhode Island,2025-05-01,8.01456522
Massachusetts,2023-07-01,8.02194538
Saskatchewan,2024-10-01,8.02793661
Alberta,2023-08-01,8.03033160
Illinois,2026-02-01,8.03152794
Illinois,2026-03-01,8.03248659
Maine,2024-01-01,8.04361285
Ohio,2025-11-01,8.04559423
Ohio,2023-04-01,8.04638400
Montana,2023-11-01,8.05203920
Missouri,2024-11-01,8.05429451
Alberta,2024-05-01,8.05473148
Mississippi,2024-11-01,8.05643951
Hawaii,2025-06-01,8.05726283
Maine,2025-05-01,8.05739003
Missouri,2024-07-01,8.05888253
Ohio,2025-12-01,8.06178062
Ohio,2025-10-01,8.06325224
Pennsylvania,2023-07-01,8.06755461
Maine,2023-10-01,8.06997820
Missouri,2024-08-01,8.07145278
Missouri,2025-04-01,8.07271126
Maine,2025-10-01,8.07487266
Arizona,2023-01-01,8.07659038
Newfoundland and Labrador,2022-12-01,8.07990033
Mississippi,2024-12-01,8.09311106
Montana,2023-10-01,8.09530718
Illinois,2025-11-01,8.09797232
Mississippi,2025-03-01,8.09885195
Maine,2023-04-01,8.09968545
Alberta,2023-06-01,8.10044232
Maine,2025-08-01,8.10311725
Arizona,2023-02-01,8.10391267
New York,2022-11-01,8.10414924
Maryland,2022-09-01,8.10593351
Mississippi,2024-07-01,8.11556960
Missouri,2025-08-01,8.11745665
Michigan,2022-09-01,8.11807029
Alberta,2023-07-01,8.11826727
British Columbia,2024-05-01,8.11938664
Arkansas,2022-10-01,8.12365442
Newfoundland and Labrador,2023-01-01,8.12389222
Pennsylvania,2023-06-01,8.12546647
Mississippi,2025-05-01,8.12897972
Maine,2025-07-01,8.13094077
Illinois,2026-01-01,8.13339106
Maine,2023-11-01,8.14362150
Missouri,2024-09-01,8.14700791
Rhode Island,2024-08-01,8.14919444
New York,2022-12-01,8.15157584
Maine,2024-04-01,8.15214034
Alberta,2023-04-01,8.15304144
Mississippi,2025-04-01,8.15609090
Missouri,2025-01-01,8.15746378
Hawaii,2024-12-01,8.15771681
Maine,2024-10-01,8.15947249
Maine,2023-12-01,8.16329658
Hawaii,2024-10-01,8.16544586
Arkansas,2022-09-01,8.17150742
Alberta,2023-03-01,8.17441994
Ohio,2024-06-01,8.17725407
Manitoba,2024-05-01,8.17952485
New Mexico,2022-10-01,8.18123932
Maine,2025-06-01,8.18385068
Maine,2024-05-01,8.18555928
Missouri,2025-07-01,8.18894494
Maine,2024-06-01,8.19037577
Maine,2023-07-01,8.19166922
Maine,2024-09-01,8.19506180
Nevada,2024-07-01,8.20864235
Maryland,2025-11-01,8.20879331
Mississippi,2024-06-01,8.20953326
Missouri,2025-02-01,8.21085724
Ohio,2026-01-01,8.21275028
Maryland,2025-12-01,8.21370149
Massachusetts,2023-06-01,8.21388704
Newfoundland and Labrador,2022-11-01,8.21469453
Mississippi,2024-10-01,8.21495072
Maine,2022-11-01,8.21682809
Alberta,2023-01-01,8.21718132
Louisiana,2022-12-01,8.21979522
Mississippi,2025-10-01,8.22018446
South Dakota,2024-08-01,8.22126647
Maine,2024-07-01,8.22318382
Ontario,2023-08-01,8.22351990
Maine,2023-08-01,8.22371627
Ontario,2023-06-01,8.22705127
Pennsylvania,2023-04-01,8.22766615
Massachusetts,2023-05-01,8.23348898
Hawaii,2024-09-01,8.23351119
Hawaii,2024-07-01,8.23383959
Alberta,2024-04-01,8.23618727
Maine,2024-03-01,8.23677151
Maine,2023-09-01,8.24022250
Maine,2023-03-01,8.24136775
Ohio,2026-03-01,8.24259048
Maine,2022-09-01,8.24352344
Pennsylvania,2023-05-01,8.24391394
Ohio,2026-02-01,8.24877861
Newfoundland and Labrador,2022-10-01,8.25035938
Nevada,2024-04-01,8.25094204
Nevada,2024-05-01,8.26435731
Ontario,2023-09-01,8.27287157
Ontario,2023-07-01,8.28149679
Newfoundland and Labrador,2023-02-01,8.28970650
South Dakota,2024-09-01,8.29137799
Arizona,2023-03-01,8.29535602
Manitoba,2025-02-01,8.29684572
Alberta,2023-02-01,8.30060356
Nevada,2024-06-01,8.30489030
Maryland,2026-03-01,8.30554192
New Mexico,2023-01-01,8.31252601
Maryland,2026-02-01,8.31289947
Maine,2022-10-01,8.31392670
Ontario,2023-02-01,8.31796166
Mississippi,2026-01-01,8.32231600
Maine,2023-02-01,8.32277097
New Mexico,2022-09-01,8.32280996
Ohio,2025-09-01,8.32572407
Mississippi,2025-09-01,8.32808154
Maine,2022-12-01,8.32990090
Illinois,2025-10-01,8.33087985
Missouri,2025-06-01,8.33189964
Mississippi,2024-04-01,8.33523665
Ontario,2023-05-01,8.33656794
Newfoundland and Labrador,2022-09-01,8.33664567
Missouri,2025-03-01,8.33828036
Illinois,2025-09-01,8.34603442
Ontario,2023-04-01,8.34974404
Mississippi,2025-07-01,8.35889075
British Columbia,2024-04-01,8.36343204
Illinois,2025-04-01,8.36366051
Alberta,2023-05-01,8.36711350
Ontario,2023-03-01,8.36768777
Nevada,2024-03-01,8.36860709
Missouri,2024-04-01,8.37121972
Maine,2024-08-01,8.38049318
Mississippi,2024-05-01,8.38818852
Pennsylvania,2022-12-01,8.41058205
Mississippi,2025-08-01,8.41129918
Alberta,2022-12-01,8.41446390
Rhode Island,2024-07-01,8.41513889
Missouri,2024-05-01,8.42053969
Massachusetts,2023-04-01,8.42537691
Alberta,2022-11-01,8.42725348
Illinois,2025-05-01,8.42754176
Mississippi,2026-02-01,8.43018385
Missouri,2025-05-01,8.43088886
Manitoba,2024-04-01,8.43292123
Rhode Island,2024-05-01,8.43529670
Maryland,2026-01-01,8.43686252
Rhode Island,2024-04-01,8.43983835
Nevada,2023-12-01,8.44095159
Mississippi,2025-12-01,8.44649219
Rhode Island,2024-01-01,8.46346907
Mississippi,2024-02-01,8.47242336
Hawaii,2025-01-01,8.47319113
Mississippi,2024-08-01,8.47994733
Missouri,2024-06-01,8.48062621
Alberta,2024-03-01,8.48722702
Manitoba,2025-01-01,8.49572570
Mississippi,2026-03-01,8.49739769
South Dakota,2024-07-01,8.49844160
Nevada,2023-11-01,8.49974148
Utah,2023-04-01,8.50178117
New Mexico,2023-03-01,8.50257623
Mississippi,2025-11-01,8.50883611
Ontario,2022-12-01,8.51688752
Nevada,2024-01-01,8.52487788
Saskatchewan,2024-01-01,8.52608279
Pennsylvania,2022-10-01,8.52624764
Alberta,2022-09-01,8.52877288
Maryland,2023-06-01,8.53013495
New Mexico,2023-02-01,8.53172122
Illinois,2025-08-01,8.53381566
Ohio,2023-02-01,8.53846346
Rhode Island,2023-12-01,8.54012048
Ontario,2022-11-01,8.54450622
Ontario,2024-03-01,8.54680239
Pennsylvania,2023-03-01,8.54958433
Rhode Island,2024-06-01,8.56324685
Ohio,2025-04-01,8.57192046
Pennsylvania,2022-09-01,8.57312626
Maryland,2025-09-01,8.57355213
Ohio,2025-08-01,8.57477732
Alberta,2022-10-01,8.57762631
Nevada,2024-02-01,8.57775393
Ontario,2023-01-01,8.58400753
Illinois,2025-06-01,8.58649162
Maryland,2025-10-01,8.58677535
Illinois,2025-03-01,8.59341819
Montana,2023-12-01,8.59539016
Rhode Island,2024-03-01,8.59899547
Hawaii,2025-03-01,8.61477049
Hawaii,2023-10-01,8.61872666
Ontario,2024-02-01,8.62064735
Montana,2024-01-01,8.62800713
Rhode Island,2024-02-01,8.63538831
Rhode Island,2023-11-01,8.63923394
Delaware,2025-03-01,8.64324742
Pennsylvania,2022-11-01,8.64664728
Pennsylvania,2023-01-01,8.64922889
Mississippi,2024-01-01,8.65050568
Illinois,2024-12-01,8.65132061
Maryland,2025-08-01,8.65607371
Ontario,2023-12-01,8.66344309
New York,2022-10-01,8.66449725
Maine,2023-01-01,8.67006465
Ontario,2024-01-01,8.67235869
Pennsylvania,2023-02-01,8.67395995
Maryland,2025-07-01,8.68044129
South Dakota,2024-05-01,8.69125599
Mississippi,2022-11-01,8.69209486
Alberta,2023-10-01,8.70585598
Montana,2023-06-01,8.70724281
Manitoba,2023-08-01,8.71146989
Montana,2023-08-01,8.71660542
British Columbia,2023-08-01,8.71708712
Ontario,2023-11-01,8.72126043
British Columbia,2023-09-01,8.72260510
Illinois,2025-07-01,8.72431617
Alberta,2023-11-01,8.73190734
Manitoba,2025-03-01,8.73240111
British Columbia,2023-06-01,8.73642132
Hawaii,2023-11-01,8.73786859
Illinois,2025-02-01,8.74499742
South Dakota,2024-06-01,8.75170749
Ohio,2023-01-01,8.76085099
Manitoba,2023-06-01,8.76435813
British Columbia,2023-05-01,8.76613146
Manitoba,2023-07-01,8.77166109
Ohio,2025-03-01,8.77181601
Ontario,2022-10-01,8.77425621
Texas,2024-10-01,8.78215686
Mississippi,2024-03-01,8.78267361
Hawaii,2023-05-01,8.78586146
Delaware,2024-12-01,8.78916256
Ohio,2025-07-01,8.79742882
Hawaii,2023-06-01,8.80122592
Maryland,2025-06-01,8.80218214
Alberta,2024-02-01,8.82807239
British Columbia,2024-03-01,8.83255969
Manitoba,2024-03-01,8.84461838
Montana,2023-04-01,8.84701288
British Columbia,2023-07-01,8.85076100
Montana,2023-05-01,8.86439206
Ohio,2025-02-01,8.87507597
Ontario,2022-09-01,8.87618273
Delaware,2024-11-01,8.87919431
Manitoba,2023-09-01,8.88026058
Alberta,2023-12-01,8.88196357
Connecticut,2023-07-01,8.89308662
Texas,2024-05-01,8.91158730
Hawaii,2023-01-01,8.91738404
Illinois,2025-01-01,8.92506718
Ohio,2025-05-01,8.92694196
Maryland,2025-04-01,8.93170842
British Columbia,2024-02-01,8.93262827
Massachusetts,2023-03-01,8.93352693
Ohio,2025-06-01,8.93636341
Mississippi,2023-11-01,8.93694528
Mississippi,2022-12-01,8.93750413
Maryland,2025-05-01,8.94969664
Connecticut,2026-03-01,8.97194887
British Columbia,2023-02-01,9.00438520
Rhode Island,2022-10-01,9.00737952
Connecticut,2023-01-01,9.01694343
Montana,2024-09-01,9.01998328
Illinois,2024-11-01,9.02007747
Alberta,2024-01-01,9.02090085
Manitoba,2024-02-01,9.02140604
British Columbia,2024-01-01,9.02665146
British Columbia,2023-04-01,9.02692842
Rhode Island,2023-10-01,9.02696822
Louisiana,2023-04-01,9.02779874
Missouri,2024-03-01,9.02799920
Montana,2023-03-01,9.03247592
British Columbia,2022-12-01,9.03406141
British Columbia,2023-01-01,9.03827827
British Columbia,2023-12-01,9.04075387
Maryland,2024-12-01,9.05003695
Rhode Island,2023-09-01,9.05264292
South Dakota,2024-04-01,9.05889874
Montana,2024-04-01,9.06533017
Missouri,2023-02-01,9.06862763
West Virginia,2025-06-01,9.07048573
British Columbia,2023-11-01,9.07144385
Louisiana,2023-02-01,9.07301435
British Columbia,2022-11-01,9.07416370
Mississippi,2023-12-01,9.07693696
Missouri,2023-03-01,9.08184250
Hawaii,2023-07-01,9.08843352
Manitoba,2024-01-01,9.09444553
Missouri,2024-02-01,9.10459788
Utah,2023-08-01,9.10602961
Rhode Island,2023-08-01,9.10713141
Montana,2023-02-01,9.10950874
Maryland,2025-03-01,9.11346088
Delaware,2024-10-01,9.11765487
Ontario,2023-10-01,9.11987066
British Columbia,2023-10-01,9.14243504
Delaware,2024-08-01,9.14404444
Maryland,2024-11-01,9.15953479
Massachusetts,2023-02-01,9.16836967
Maryland,2024-09-01,9.17029527
Manitoba,2023-11-01,9.17915848
New Brunswick,2023-11-01,9.18212121
Maryland,2024-08-01,9.18482740
British Columbia,2022-10-01,9.18594732
Hawaii,2023-08-01,9.18803540
Hawaii,2024-06-01,9.19498227
Connecticut,2026-02-01,9.19812554
Hawaii,2023-12-01,9.19936073
Rhode Island,2023-07-01,9.19967298
Montana,2022-12-01,9.20169155
Illinois,2024-10-01,9.20424514
Ohio,2025-01-01,9.21032136
Manitoba,2023-12-01,9.21250144
British Columbia,2023-03-01,9.21350556
Manitoba,2023-10-01,9.21683091
New York,2024-02-01,9.21848454
Connecticut,2026-01-01,9.22378469
Maryland,2025-02-01,9.22447743
Connecticut,2023-08-01,9.22923374
Connecticut,2023-10-01,9.22977392
Missouri,2023-12-01,9.23294814
Alberta,2024-09-01,9.23320780
Connecticut,2023-05-01,9.23820986
Connecticut,2025-07-01,9.24822511
Connecticut,2023-06-01,9.24995025
Montana,2024-12-01,9.25880975
Manitoba,2023-04-01,9.26120945
Mississippi,2023-01-01,9.27555686
Connecticut,2025-04-01,9.27708048
Connecticut,2023-09-01,9.28181795
Ohio,2024-07-01,9.28221320
Ohio,2024-12-01,9.30100428
Connecticut,2023-04-01,9.30575157
Connecticut,2025-12-01,9.31515036
Maryland,2024-10-01,9.32343990
Utah,2023-07-01,9.33497835
Maryland,2025-01-01,9.34645682
Montana,2022-11-01,9.35272617
Texas,2023-12-01,9.36844444
Delaware,2024-09-01,9.37909910
Montana,2023-01-01,9.38892259
Hawaii,2023-02-01,9.39104693
Montana,2023-07-01,9.39419766
Illinois,2024-09-01,9.39712831
New Brunswick,2025-09-01,9.40824818
Manitoba,2022-12-01,9.40988121
Mississippi,2023-02-01,9.41100000
Maryland,2024-07-01,9.41254916
Hawaii,2023-09-01,9.41379798
Missouri,2023-11-01,9.42028494
Massachusetts,2022-11-01,9.43150335
Missouri,2024-01-01,9.43360051
Mississippi,2023-10-01,9.43367870
Hawaii,2024-01-01,9.43896603
Hawaii,2024-05-01,9.43961471
New Brunswick,2026-02-01,9.44163793
Manitoba,2023-05-01,9.44238157
Texas,2024-04-01,9.44490909
Montana,2022-10-01,9.45547181
New Brunswick,2026-01-01,9.45631579
Nunavut,2024-05-01,9.45744186
Connecticut,2025-06-01,9.46428731
Hawaii,2023-04-01,9.46776965
Maryland,2024-04-01,9.48008341
Connecticut,2025-08-01,9.48260641
West Virginia,2025-04-01,9.48459373
Connecticut,2025-03-01,9.49305836
Delaware,2025-02-01,9.49665025
Maryland,2024-05-01,9.50184572
North Carolina,2024-04-01,9.50750000
Massachusetts,2023-01-01,9.50929985
Connecticut,2025-11-01,9.51681957
West Virginia,2025-07-01,9.51867626
New Brunswick,2025-11-01,9.55324841
Maryland,2024-06-01,9.55469811
Delaware,2025-07-01,9.55680982
Alberta,2024-12-01,9.55732223
British Columbia,2022-09-01,9.56451936
Saskatchewan,2024-12-01,9.57455927
Rhode Island,2023-06-01,9.58897220
Connecticut,2025-10-01,9.59443887
Illinois,2024-08-01,9.61128271
Hawaii,2024-03-01,9.61221519
Connecticut,2025-09-01,9.61630651
Manitoba,2023-01-01,9.62145473
Manitoba,2022-09-01,9.62627365
Maryland,2024-03-01,9.62652084
Manitoba,2023-03-01,9.62716372
Texas,2024-03-01,9.63508475
Manitoba,2022-10-01,9.63830808
Connecticut,2025-02-01,9.65119211
Hawaii,2023-03-01,9.65456110
Connecticut,2025-05-01,9.67446476
Delaware,2024-03-01,9.68037500
New Brunswick,2024-12-01,9.68097087
Connecticut,2023-11-01,9.69034053
New Brunswick,2024-01-01,9.70000000
Missouri,2023-04-01,9.70847003
New Brunswick,2025-12-01,9.70966216
Connecticut,2023-02-01,9.71157249
Manitoba,2022-11-01,9.71234236
Ohio,2024-11-01,9.72741515
Manitoba,2023-02-01,9.73782728
Maryland,2024-02-01,9.73966409
New York,2024-03-01,9.74182780
New Brunswick,2024-06-01,9.74223881
Montana,2022-09-01,9.74943949
Massachusetts,2022-12-01,9.76810923
Illinois,2024-07-01,9.77640942
Connecticut,2025-01-01,9.77957299
Maryland,2023-12-01,9.78421712
Utah,2023-05-01,9.78852785
Nevada,2023-10-01,9.79777845
Delaware,2023-12-01,9.81458015
Maryland,2024-01-01,9.81824472
Connecticut,2023-03-01,9.82091860
Illinois,2023-12-01,9.82091920
Mississippi,2023-09-01,9.82167796
Vermont,2022-11-01,9.82193248
Illinois,2023-11-01,9.82277637
Rhode Island,2022-11-01,9.82455577
New Brunswick,2024-07-01,9.82797872
New Brunswick,2023-06-01,9.83458333
Montana,2024-02-01,9.85241469
Montana,2024-10-01,9.85951004
New Brunswick,2024-10-01,9.86316327
Illinois,2024-06-01,9.87007194
Massachusetts,2022-10-01,9.87192301
District of Columbia,2024-02-01,9.88152526
Utah,2022-11-01,9.88534687
Connecticut,2024-12-01,9.88838845
West Virginia,2025-11-01,9.88859589
Mississippi,2023-07-01,9.89642814
Nevada,2023-09-01,9.89791138
New Brunswick,2025-10-01,9.89825175
New Brunswick,2023-12-01,9.91939394
Illinois,2024-05-01,9.94248901
New York,2024-04-01,9.94417430
Louisiana,2023-10-01,9.94694042
New Brunswick,2024-09-01,9.95420561
Utah,2022-10-01,9.96223154
Rhode Island,2022-09-01,9.96261468
Nunavut,2024-06-01,9.96346939
Rhode Island,2023-05-01,9.96442755
Missouri,2023-05-01,9.96707874
Utah,2023-06-01,9.97478892
New York,2026-02-01,9.97584327
Delaware,2025-01-01,9.98204444
Louisiana,2023-06-01,9.98331373
Illinois,2024-04-01,9.98855242
Mississippi,2023-08-01,9.99385439
Hawaii,2024-02-01,10.00275424
Utah,2023-01-01,10.00523901
Utah,2022-09-01,10.01410256
Louisiana,2023-01-01,10.01824513
Illinois,2024-03-01,10.01927934
Ohio,2023-03-01,10.02349719
Delaware,2023-11-01,10.03026923
New Brunswick,2025-01-01,10.03884211
Missouri,2023-10-01,10.03939984
New York,2026-03-01,10.04012068
Rhode Island,2023-02-01,10.04113910
Montana,2024-07-01,10.05444511
Vermont,2026-03-01,10.05599147
New Brunswick,2025-08-01,10.06348837
Illinois,2023-10-01,10.06845234
